Capital_Call_Date,Triggering_Investment,Total_Capital_Called_for_Deal,Investor,Investor_Contribution,Cumulative_Contribution,Total_Commitment,Remaining_Commitment
2019-06-30,Gulf Healthmarket,721516736.0,Stonewell Family Capital,30063197.0,1843549670.0,5000000000.0,3156450330.0
2019-07-31,(bsc) Logistics Space,310792892.0,Amelia Chen,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Noah Sullivan,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Priya Deshmukh,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Luca Moretti,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Isabella Vargas,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Ethan Gallagher,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Aisha Mensah,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Kenji Watanabe,12949704.0,12221057420.0,5000000000.0,-7221057420.0
2019-07-31,(bsc) Logistics Space,310792892.0,Sofia Petrovic,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,Mateo Alvarez,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,Fatima Al-Sayeed,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,Julian Becker,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,Harborview Legacy Partners,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,Silvercrest Stewardship,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,Carraway Heritage Capital,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,Everpine Holdings,12949704.0,5170768060.0,5000000000.0,-170768060.0
2019-07-31,(bsc) Logistics Space,310792892.0,BlueMesa Family Investments,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-07-31,(bsc) Logistics Space,310792892.0,Marigold Continuum Group,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-07-31,(bsc) Logistics Space,310792892.0,Northbridge Dynasty Trust,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-07-31,(bsc) Logistics Space,310792892.0,Aurora Ridge Capital,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-07-31,(bsc) Logistics Space,310792892.0,Saffron Gate Assets,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-07-31,(bsc) Logistics Space,310792892.0,Redwood Haven Ventures,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-07-31,(bsc) Logistics Space,310792892.0,Celestia Heritage Fund,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-07-31,(bsc) Logistics Space,310792892.0,Stonewell Family Capital,12949704.0,1856499374.0,5000000000.0,3143500626.0
2019-08-31,Spacesytem Global,1296036575.0,Amelia Chen,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Noah Sullivan,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Priya Deshmukh,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Luca Moretti,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Isabella Vargas,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Ethan Gallagher,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Aisha Mensah,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Kenji Watanabe,54001524.0,12275058944.0,5000000000.0,-7275058944.0
2019-08-31,Spacesytem Global,1296036575.0,Sofia Petrovic,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,Mateo Alvarez,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,Fatima Al-Sayeed,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,Julian Becker,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,Harborview Legacy Partners,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,Silvercrest Stewardship,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,Carraway Heritage Capital,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,Everpine Holdings,54001524.0,5224769584.0,5000000000.0,-224769584.0
2019-08-31,Spacesytem Global,1296036575.0,BlueMesa Family Investments,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-08-31,Spacesytem Global,1296036575.0,Marigold Continuum Group,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-08-31,Spacesytem Global,1296036575.0,Northbridge Dynasty Trust,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-08-31,Spacesytem Global,1296036575.0,Aurora Ridge Capital,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-08-31,Spacesytem Global,1296036575.0,Saffron Gate Assets,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-08-31,Spacesytem Global,1296036575.0,Redwood Haven Ventures,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-08-31,Spacesytem Global,1296036575.0,Celestia Heritage Fund,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-08-31,Spacesytem Global,1296036575.0,Stonewell Family Capital,54001524.0,1910500898.0,5000000000.0,3089499102.0
2019-11-30,(plc) Cargologitic,1119696953.0,Amelia Chen,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Noah Sullivan,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Priya Deshmukh,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Luca Moretti,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Isabella Vargas,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Ethan Gallagher,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Aisha Mensah,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Kenji Watanabe,46654040.0,12321712984.0,5000000000.0,-7321712984.0
2019-11-30,(plc) Cargologitic,1119696953.0,Sofia Petrovic,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,Mateo Alvarez,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,Fatima Al-Sayeed,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,Julian Becker,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,Harborview Legacy Partners,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,Silvercrest Stewardship,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,Carraway Heritage Capital,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,Everpine Holdings,46654040.0,5271423624.0,5000000000.0,-271423624.0
2019-11-30,(plc) Cargologitic,1119696953.0,BlueMesa Family Investments,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,(plc) Cargologitic,1119696953.0,Marigold Continuum Group,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,(plc) Cargologitic,1119696953.0,Northbridge Dynasty Trust,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,(plc) Cargologitic,1119696953.0,Aurora Ridge Capital,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,(plc) Cargologitic,1119696953.0,Saffron Gate Assets,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,(plc) Cargologitic,1119696953.0,Redwood Haven Ventures,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,(plc) Cargologitic,1119696953.0,Celestia Heritage Fund,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,(plc) Cargologitic,1119696953.0,Stonewell Family Capital,46654040.0,1957154937.0,5000000000.0,3042845063.0
2019-11-30,Madrid Sys Systems,959361752.0,Amelia Chen,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Noah Sullivan,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Priya Deshmukh,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Luca Moretti,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Isabella Vargas,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Ethan Gallagher,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Aisha Mensah,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Kenji Watanabe,39973406.0,12361686390.0,5000000000.0,-7361686390.0
2019-11-30,Madrid Sys Systems,959361752.0,Sofia Petrovic,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,Mateo Alvarez,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,Fatima Al-Sayeed,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,Julian Becker,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,Harborview Legacy Partners,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,Silvercrest Stewardship,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,Carraway Heritage Capital,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,Everpine Holdings,39973406.0,5311397030.0,5000000000.0,-311397030.0
2019-11-30,Madrid Sys Systems,959361752.0,BlueMesa Family Investments,39973406.0,1997128344.0,5000000000.0,3002871656.0
2019-11-30,Madrid Sys Systems,959361752.0,Marigold Continuum Group,39973406.0,1997128344.0,5000000000.0,3002871656.0
2019-11-30,Madrid Sys Systems,959361752.0,Northbridge Dynasty Trust,39973406.0,1997128344.0,5000000000.0,3002871656.0
2019-11-30,Madrid Sys Systems,959361752.0,Aurora Ridge Capital,39973406.0,1997128344.0,5000000000.0,3002871656.0
2019-11-30,Madrid Sys Systems,959361752.0,Saffron Gate Assets,39973406.0,1997128344.0,5000000000.0,3002871656.0
2019-11-30,Madrid Sys Systems,959361752.0,Redwood Haven Ventures,39973406.0,1997128344.0,5000000000.0,3002871656.0
2019-11-30,Madrid Sys Systems,959361752.0,Celestia Heritage Fund,39973406.0,1997128344.0,5000000000.0,3002871656.0
2019-11-30,Madrid Sys Systems,959361752.0,Stonewell Family Capital,39973406.0,1997128344.0,5000000000.0,3002871656.0
2020-02-29,Britannia Dynamics Go,839026580.0,Amelia Chen,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Noah Sullivan,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Priya Deshmukh,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Luca Moretti,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Isabella Vargas,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Ethan Gallagher,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Aisha Mensah,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Kenji Watanabe,20839955.0,12382526345.0,5000000000.0,-7382526345.0
2020-02-29,Britannia Dynamics Go,839026580.0,Sofia Petrovic,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,Mateo Alvarez,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,Fatima Al-Sayeed,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,Julian Becker,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,Harborview Legacy Partners,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,Silvercrest Stewardship,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,Carraway Heritage Capital,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,Everpine Holdings,20839955.0,5332236985.0,5000000000.0,-332236985.0
2020-02-29,Britannia Dynamics Go,839026580.0,BlueMesa Family Investments,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,Marigold Continuum Group,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,Northbridge Dynasty Trust,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,Aurora Ridge Capital,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,Saffron Gate Assets,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,Redwood Haven Ventures,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,Celestia Heritage Fund,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,Stonewell Family Capital,20839955.0,2017968298.0,5000000000.0,2982031702.0
2020-02-29,Britannia Dynamics Go,839026580.0,FirstLight Institutional Partners,338867665.0,338867665.0,81302399434.0,80963531769.0
2020-02-29,German Infohealth,355592505.0,Amelia Chen,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Noah Sullivan,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Priya Deshmukh,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Luca Moretti,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Isabella Vargas,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Ethan Gallagher,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Aisha Mensah,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Kenji Watanabe,8832297.0,12391358642.0,5000000000.0,-7391358642.0
2020-02-29,German Infohealth,355592505.0,Sofia Petrovic,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,Mateo Alvarez,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,Fatima Al-Sayeed,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,Julian Becker,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,Harborview Legacy Partners,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,Silvercrest Stewardship,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,Carraway Heritage Capital,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,Everpine Holdings,8832297.0,5341069282.0,5000000000.0,-341069282.0
2020-02-29,German Infohealth,355592505.0,BlueMesa Family Investments,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,Marigold Continuum Group,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,Northbridge Dynasty Trust,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,Aurora Ridge Capital,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,Saffron Gate Assets,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,Redwood Haven Ventures,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,Celestia Heritage Fund,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,Stonewell Family Capital,8832297.0,2026800595.0,5000000000.0,2973199405.0
2020-02-29,German Infohealth,355592505.0,FirstLight Institutional Partners,143617383.0,482485049.0,81302399434.0,80819914385.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Amelia Chen,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Noah Sullivan,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Priya Deshmukh,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Luca Moretti,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Isabella Vargas,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Ethan Gallagher,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Aisha Mensah,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Kenji Watanabe,29754236.0,12421112878.0,5000000000.0,-7421112878.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Sofia Petrovic,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Mateo Alvarez,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Fatima Al-Sayeed,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Julian Becker,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Harborview Legacy Partners,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Silvercrest Stewardship,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Carraway Heritage Capital,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Everpine Holdings,29754236.0,5370823518.0,5000000000.0,-370823518.0
2020-02-29,Petroenterprie Iberia,1197919829.0,BlueMesa Family Investments,29754236.0,2056554831.0,5000000000.0,2943445169.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Marigold Continuum Group,29754236.0,2056554831.0,5000000000.0,2943445169.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Northbridge Dynasty Trust,29754236.0,2056554831.0,5000000000.0,2943445169.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Aurora Ridge Capital,29754236.0,2056554831.0,5000000000.0,2943445169.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Saffron Gate Assets,29754236.0,2056554831.0,5000000000.0,2943445169.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Redwood Haven Ventures,29754236.0,2056554831.0,5000000000.0,2943445169.0
2020-02-29,Petroenterprie Iberia,1197919829.0,Celestia Heritage Fund,29754236.0,2056554831.0,5000000000.0,2943445169.0
